time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,target_score
1654495352,4ca765,51.50000000,5.04693261,239.80,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495351.50,1654495352,0.00
1654495354,4ca765,51.50000000,5.05412696,239.81,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495353.50,1654495354,0.00
1654495356,4ca765,51.50000000,5.06132259,239.85,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495355.50,1654495356,0.00
1654495358,4ca765,51.50000000,5.06851867,239.87,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495357.50,1654495358,0.00
1654495360,4ca765,51.50000000,5.07571600,239.91,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495359.50,1654495360,0.30
1654495362,4ca765,51.50000000,5.08291438,239.95,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495361.50,1654495362,0.00
1654495364,4ca765,51.50000000,5.09011260,239.94,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495363.50,1654495364,0.00
1654495366,4ca765,51.50000000,5.09730961,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495365.50,1654495366,0.00
1654495368,4ca765,51.50000000,5.10450624,239.89,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495367.50,1654495368,0.00
1654495370,4ca765,51.50000000,5.11170337,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495369.50,1654495370,0.00
1654495372,4ca765,51.50000000,5.11890100,239.92,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495371.50,1654495372,0.00
1654495374,4ca765,51.50000000,5.12609890,239.93,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495373.50,1654495374,0.00
1654495376,4ca765,51.50000000,5.13329613,239.91,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495375.50,1654495376,0.00
1654495378,4ca765,51.50000000,5.14049354,239.91,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495377.50,1654495378,0.00
1654495380,4ca765,51.50000000,5.14769060,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495379.50,1654495380,0.00
1654495382,4ca765,51.50000000,5.15488908,239.95,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495381.50,1654495382,0.00
1654495384,4ca765,51.50000000,5.16208860,239.98,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495383.50,1654495384,0.00
1654495386,4ca765,51.50000000,5.16928879,240.01,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495385.50,1654495386,0.00
1654495388,4ca765,51.50000000,5.17648818,239.98,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495387.50,1654495388,0.00
1654495390,4ca765,51.50000000,5.18368684,239.96,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495389.50,1654495390,0.00
1654495392,4ca765,51.50000000,5.19088413,239.91,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495391.50,1654495392,0.00
1654495394,4ca765,51.50000000,5.19808205,239.93,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495393.50,1654495394,0.00
1654495396,4ca765,51.50000000,5.20527879,239.89,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495395.50,1654495396,0.00
1654495398,4ca765,51.50000000,5.21247536,239.89,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495397.50,1654495398,0.00
1654495400,4ca765,51.50000000,5.21967103,245.86,90.00,10.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495399.50,1654495400,0.50
1654495402,4ca765,51.50000000,5.22686789,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495401.50,1654495402,0.00
1654495404,4ca765,51.50000000,5.23406468,239.89,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495403.50,1654495404,0.00
1654495406,4ca765,51.50000000,5.24126165,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495405.50,1654495406,0.00
1654495408,4ca765,51.50000000,5.24845922,239.92,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495407.50,1654495408,0.00
1654495410,4ca765,51.50000000,5.25565570,239.88,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495409.50,1654495410,0.00
1654495412,4ca765,51.50000000,5.26285249,239.89,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495411.50,1654495412,0.00
1654495414,4ca765,51.50000000,5.27004940,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495413.50,1654495414,0.00
1654495416,4ca765,51.50000000,5.27724543,239.87,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495415.50,1654495416,0.00
1654495418,4ca765,51.50000000,5.28444278,239.91,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495417.50,1654495418,0.00
1654495420,4ca765,51.50000000,5.29164042,239.92,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495419.50,1654495420,0.00
1654495422,4ca765,51.50000000,5.29883865,239.94,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495421.50,1654495422,0.00
1654495424,4ca765,51.50000000,5.30603803,239.98,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495423.50,1654495424,0.00
1654495426,4ca765,51.50000000,5.31323777,239.99,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495425.50,1654495426,0.00
1654495428,4ca765,51.50000000,5.32043691,239.97,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495427.50,1654495428,0.00
1654495430,4ca765,51.50000000,5.32763486,239.93,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495429.50,1654495430,0.00
1654495432,4ca765,51.50000000,5.33483267,239.93,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495431.50,1654495432,0.00
1654495434,4ca765,51.50000000,5.34202965,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495433.50,1654495434,0.00
1654495436,4ca765,51.50000000,5.34922637,239.89,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495435.50,1654495436,0.00
1654495438,4ca765,51.50000000,5.35642425,239.93,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495437.50,1654495438,0.00
1654495440,4ca765,51.50000000,5.36362159,251.91,90.00,20.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495439.50,1654495440,0.80
1654495442,4ca765,51.50000000,5.37081781,239.87,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495441.50,1654495442,0.00
1654495444,4ca765,51.50000000,5.37801359,239.86,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495443.50,1654495444,0.00
1654495446,4ca765,51.50000000,5.38521059,239.90,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495445.50,1654495446,0.00
1654495448,4ca765,51.50000000,5.39240691,239.88,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495447.50,1654495448,0.00
1654495450,4ca765,51.50000000,5.39960367,239.89,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495449.50,1654495450,0.00
1654495452,4ca765,51.50000000,5.40679893,239.84,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495451.50,1654495452,0.00
1654495454,4ca765,51.50000000,5.41399376,239.83,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495453.50,1654495454,0.00
1654495456,4ca765,51.50000000,5.42118799,239.81,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495455.50,1654495456,0.00
1654495458,4ca765,51.50000000,5.42838122,239.77,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495457.50,1654495458,0.00
1654495460,4ca765,51.50000000,5.43557455,239.78,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495459.50,1654495460,0.00
1654495462,4ca765,51.50000000,5.44276784,239.78,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495461.50,1654495462,0.00
1654495464,4ca765,51.50000000,5.44996170,239.80,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495463.50,1654495464,0.00
1654495466,4ca765,51.50000000,5.45715487,239.77,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495465.50,1654495466,0.00
1654495468,4ca765,51.50000000,5.46434728,239.75,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495467.50,1654495468,0.00
1654495470,4ca765,51.50000000,5.47153869,239.71,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495469.50,1654495470,0.00
1654495472,4ca765,51.50000000,5.47872925,239.69,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495471.50,1654495472,0.00
1654495474,4ca765,51.50000000,5.48591999,239.69,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495473.50,1654495474,0.00
1654495476,4ca765,51.50000000,5.49311044,239.68,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495475.50,1654495476,0.00
1654495478,4ca765,51.50000000,5.50029959,239.64,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495477.50,1654495478,0.00
1654495480,4ca765,51.50000000,5.50748800,239.61,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495479.50,1654495480,0.00
1654495482,4ca765,51.50000000,5.51467564,239.59,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495481.50,1654495482,0.00
1654495484,4ca765,51.50000000,5.52186388,239.61,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495483.50,1654495484,0.00
1654495486,4ca765,51.50000000,5.52905275,239.63,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495485.50,1654495486,0.00
1654495488,4ca765,51.50000000,5.53624057,239.59,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495487.50,1654495488,0.00
1654495490,4ca765,51.50000000,5.54342988,239.64,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495489.50,1654495490,0.00
1654495492,4ca765,51.50000000,5.55061850,239.62,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495491.50,1654495492,0.00
1654495494,4ca765,51.50000000,5.55780854,239.67,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495493.50,1654495494,0.00
1654495496,4ca765,51.50000000,5.56499831,239.66,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495495.50,1654495496,0.00
1654495498,4ca765,51.50000000,5.57218669,239.61,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495497.50,1654495498,0.00
1654495500,4ca765,51.50000000,5.57937459,245.60,90.00,10.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495499.50,1654495500,0.50
1654495502,4ca765,51.50000000,5.58656291,239.61,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495501.50,1654495502,0.00
1654495504,4ca765,51.50000000,5.59375176,239.63,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495503.50,1654495504,0.00
1654495506,4ca765,51.50000000,5.60094071,239.63,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495505.50,1654495506,0.00
1654495508,4ca765,51.50000000,5.60812950,239.63,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495507.50,1654495508,0.00
1654495510,4ca765,51.50000000,5.61531845,239.63,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495509.50,1654495510,0.00
1654495512,4ca765,51.50000000,5.62250767,239.64,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495511.50,1654495512,0.00
1654495514,4ca765,51.50000000,5.62969564,239.60,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495513.50,1654495514,0.00
1654495516,4ca765,51.50000000,5.63688322,239.59,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495515.50,1654495516,0.00
1654495518,4ca765,51.50000000,5.64407003,239.56,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495517.50,1654495518,0.00
1654495520,4ca765,51.50000000,5.65125774,239.59,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495519.50,1654495520,0.30
1654495522,4ca765,51.50000000,5.65844537,239.59,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495521.50,1654495522,0.00
1654495524,4ca765,51.50000000,5.66563444,239.64,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495523.50,1654495524,0.00
1654495526,4ca765,51.50000000,5.67282321,239.63,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495525.50,1654495526,0.00
1654495528,4ca765,51.50000000,5.68001294,239.66,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495527.50,1654495528,0.00
1654495530,4ca765,51.50000000,5.68720355,239.69,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495529.50,1654495530,0.00
1654495532,4ca765,51.50000000,5.69439312,239.65,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495531.50,1654495532,0.00
1654495534,4ca765,51.50000000,5.70158271,239.65,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495533.50,1654495534,0.00
1654495536,4ca765,51.50000000,5.70877290,239.67,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495535.50,1654495536,0.00
1654495538,4ca765,51.50000000,5.71596415,239.71,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495537.50,1654495538,0.00
1654495540,4ca765,51.50000000,5.72315488,239.69,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495539.50,1654495540,0.00
1654495542,4ca765,51.50000000,5.73034478,239.66,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495541.50,1654495542,0.00
1654495544,4ca765,51.50000000,5.73753531,239.68,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495543.50,1654495544,0.00
1654495546,4ca765,51.50000000,5.74472676,239.72,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495545.50,1654495546,0.00
1654495548,4ca765,51.50000000,5.75191777,239.70,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495547.50,1654495548,0.00
1654495550,4ca765,51.50000000,5.75910756,239.66,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495549.50,1654495550,0.00
1654495552,4ca765,51.50000000,5.76629867,239.70,90.00,0.00,STRESS_TEST,False,False,False,1000,11000.00,11050.00,1654495551.50,1654495552,0.00
