time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,target_score
1654495268,4ca765,50.99656306,4.23393018,229.47,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495267.50,1654495268,0.00
1654495270,4ca765,50.99570446,4.24066251,229.42,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495269.50,1654495270,0.00
1654495272,4ca765,50.99484570,4.24739611,229.47,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495271.50,1654495272,0.00
1654495274,4ca765,50.99398677,4.25413099,229.51,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495273.50,1654495274,0.00
1654495276,4ca765,50.99312798,4.26086479,229.47,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495275.50,1654495276,0.00
1654495278,4ca765,50.99226909,4.26759944,229.50,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495277.50,1654495278,0.00
1654495280,4ca765,50.99141020,4.27433402,229.50,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495279.50,1654495280,0.00
1654495282,4ca765,50.99055143,4.28106772,229.47,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495281.50,1654495282,0.00
1654495284,4ca765,50.98969276,4.28780054,229.44,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495283.50,1654495284,0.00
1654495286,4ca765,50.98883417,4.29453276,229.42,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495285.50,1654495286,0.00
1654495288,4ca765,50.98797589,4.30126262,229.34,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495287.50,1654495288,0.00
1654495290,4ca765,50.98711782,4.30799077,229.28,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495289.50,1654495290,0.00
1654495292,4ca765,50.98625966,4.31471962,229.31,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495291.50,1654495292,0.00
1654495294,4ca765,50.98540119,4.32145098,229.39,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495293.50,1654495294,0.00
1654495296,4ca765,50.98454282,4.32818150,229.36,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495295.50,1654495296,0.00
1654495298,4ca765,50.98368415,4.33491437,229.44,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495297.50,1654495298,0.00
1654495300,4ca765,50.98282556,4.34164660,229.42,102.00,12.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495299.50,1654495300,0.50
1654495302,4ca765,50.98196662,4.34838158,229.51,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495301.50,1654495302,0.00
1654495304,4ca765,50.98110801,4.35511398,229.43,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495303.50,1654495304,0.00
1654495306,4ca765,50.98024938,4.36184659,229.43,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495305.50,1654495306,0.00
1654495308,4ca765,50.97939062,4.36858017,229.47,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495307.50,1654495308,0.00
1654495310,4ca765,50.97853217,4.37531131,229.38,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495309.50,1654495310,0.00
1654495312,4ca765,50.97767377,4.38204203,229.37,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495311.50,1654495312,0.00
1654495314,4ca765,50.97681544,4.38877223,229.35,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495313.50,1654495314,0.00
1654495316,4ca765,50.97595725,4.39550135,229.32,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495315.50,1654495316,0.00
1654495318,4ca765,50.97509928,4.40222873,229.26,102.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495317.50,1654495318,0.00
1654495320,4ca765,50.97424157,4.40895413,229.19,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495319.50,1654495320,0.20
1654495322,4ca765,50.97256405,4.41523375,229.13,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495321.50,1654495322,0.00
1654495324,4ca765,50.97088654,4.42151333,229.13,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495323.50,1654495324,0.00
1654495326,4ca765,50.96920945,4.42779134,229.07,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495325.50,1654495326,0.00
1654495328,4ca765,50.96753216,4.43407010,229.10,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495327.50,1654495328,0.00
1654495330,4ca765,50.96585517,4.44034771,229.06,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495329.50,1654495330,0.00
1654495332,4ca765,50.96417815,4.44662546,229.06,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495331.50,1654495332,0.00
1654495334,4ca765,50.96250052,4.45290550,229.15,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495333.50,1654495334,0.00
1654495336,4ca765,50.96082354,4.45918310,229.06,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495335.50,1654495336,0.00
1654495338,4ca765,50.95914703,4.46545895,228.99,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495337.50,1654495338,0.00
1654495340,4ca765,50.95747125,4.47173206,228.89,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495339.50,1654495340,0.00
1654495342,4ca765,50.95579579,4.47800397,228.85,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495341.50,1654495342,0.00
1654495344,4ca765,50.95412106,4.48427314,228.75,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495343.50,1654495344,0.00
1654495346,4ca765,50.95244683,4.49054045,228.68,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495345.50,1654495346,0.00
1654495348,4ca765,50.95077289,4.49680665,228.64,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495347.50,1654495348,0.00
1654495350,4ca765,50.94909854,4.50307442,228.70,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495349.50,1654495350,0.00
1654495352,4ca765,50.94742445,4.50934120,228.66,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495351.50,1654495352,0.00
1654495354,4ca765,50.94575107,4.51560532,228.56,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495353.50,1654495354,0.00
1654495356,4ca765,50.94407733,4.52187076,228.61,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495355.50,1654495356,0.00
1654495358,4ca765,50.94240296,4.52813859,228.70,114.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495357.50,1654495358,0.00
1654495360,4ca765,50.94072904,4.53440475,234.64,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495359.50,1654495360,0.80
1654495362,4ca765,50.93677365,4.53629507,228.60,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495361.50,1654495362,0.00
1654495364,4ca765,50.93281673,4.53818611,228.69,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495363.50,1654495364,0.00
1654495366,4ca765,50.92886081,4.54007668,228.63,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495365.50,1654495366,0.00
1654495368,4ca765,50.92490602,4.54196671,228.56,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495367.50,1654495368,0.00
1654495370,4ca765,50.92095163,4.54385655,228.54,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495369.50,1654495370,0.00
1654495372,4ca765,50.91699594,4.54574701,228.62,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495371.50,1654495372,0.00
1654495374,4ca765,50.91303952,4.54763782,228.66,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495373.50,1654495374,0.00
1654495376,4ca765,50.90908340,4.54952849,228.64,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495375.50,1654495376,0.00
1654495378,4ca765,50.90512637,4.55141959,228.69,164.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495377.50,1654495378,0.00
1654495380,4ca765,50.90116989,4.55331042,228.66,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495379.50,1654495380,0.20
1654495382,4ca765,50.89706364,4.55378898,228.68,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495381.50,1654495382,0.00
1654495384,4ca765,50.89295581,4.55426773,228.77,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495383.50,1654495384,0.00
1654495386,4ca765,50.88884798,4.55474647,228.77,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495385.50,1654495386,0.00
1654495388,4ca765,50.88474091,4.55522513,228.73,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495387.50,1654495388,0.00
1654495390,4ca765,50.88063276,4.55570391,228.79,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495389.50,1654495390,0.00
1654495392,4ca765,50.87652335,4.55618284,228.86,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495391.50,1654495392,0.00
1654495394,4ca765,50.87241528,4.55666162,228.78,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495393.50,1654495394,0.00
1654495396,4ca765,50.86830637,4.55714049,228.83,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495395.50,1654495396,0.00
1654495398,4ca765,50.86419876,4.55761921,228.76,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495397.50,1654495398,0.00
1654495400,4ca765,50.86009112,4.55809793,228.76,176.00,12.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495399.50,1654495400,0.50
1654495402,4ca765,50.85598451,4.55857654,228.70,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495401.50,1654495402,0.00
1654495404,4ca765,50.85187812,4.55905511,228.69,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495403.50,1654495404,0.00
1654495406,4ca765,50.84777219,4.55953364,228.66,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495405.50,1654495406,0.00
1654495408,4ca765,50.84366712,4.56001206,228.62,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495407.50,1654495408,0.00
1654495410,4ca765,50.83956208,4.56049048,228.61,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495409.50,1654495410,0.00
1654495412,4ca765,50.83545781,4.56096882,228.57,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495411.50,1654495412,0.00
1654495414,4ca765,50.83135308,4.56144720,228.60,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495413.50,1654495414,0.00
1654495416,4ca765,50.82724660,4.56192579,228.69,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495415.50,1654495416,0.00
1654495418,4ca765,50.82314099,4.56240428,228.65,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495417.50,1654495418,0.00
1654495420,4ca765,50.81903585,4.56288271,228.62,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495419.50,1654495420,0.00
1654495422,4ca765,50.81493026,4.56336119,228.65,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495421.50,1654495422,0.00
1654495424,4ca765,50.81082426,4.56383972,228.67,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495423.50,1654495424,0.00
1654495426,4ca765,50.80671873,4.56431820,228.64,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495425.50,1654495426,0.00
1654495428,4ca765,50.80261448,4.56479653,228.57,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495427.50,1654495428,0.00
1654495430,4ca765,50.79851119,4.56527475,228.52,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495429.50,1654495430,0.00
1654495432,4ca765,50.79440841,4.56575290,228.49,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495431.50,1654495432,0.00
1654495434,4ca765,50.79030397,4.56623126,228.58,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495433.50,1654495434,0.00
1654495436,4ca765,50.78619883,4.56670969,228.62,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495435.50,1654495436,0.00
1654495438,4ca765,50.78209236,4.56718828,228.69,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495437.50,1654495438,0.00
1654495440,4ca765,50.77798704,4.56766673,219.13,176.00,0.00,BOUND_TEST,False,False,False,1000,10950.00,11000.00,1654495439.50,1654495440,1.00
1654495442,4ca765,50.77388308,4.56814502,228.55,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495441.50,1654495442,0.00
1654495444,4ca765,50.76978078,4.56862312,228.46,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495443.50,1654495444,0.00
1654495446,4ca765,50.76567825,4.56910125,228.48,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495445.50,1654495446,0.00
1654495448,4ca765,50.76157688,4.56957924,228.41,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495447.50,1654495448,0.00
1654495450,4ca765,50.75747608,4.57005717,228.38,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495449.50,1654495450,0.00
1654495452,4ca765,50.75337670,4.57053493,228.30,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495451.50,1654495452,0.00
1654495454,4ca765,50.74927606,4.57101284,228.37,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495453.50,1654495454,0.00
1654495456,4ca765,50.74517489,4.57149081,228.40,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495455.50,1654495456,0.00
1654495458,4ca765,50.74107253,4.57196892,228.46,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495457.50,1654495458,0.00
1654495460,4ca765,50.73696984,4.57244706,228.48,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495459.50,1654495460,0.00
1654495462,4ca765,50.73286549,4.57292540,228.58,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495461.50,1654495462,0.00
1654495464,4ca765,50.72876128,4.57340373,228.57,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495463.50,1654495464,0.00
1654495466,4ca765,50.72465694,4.57388207,228.58,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495465.50,1654495466,0.00
1654495468,4ca765,50.72055315,4.57436034,228.54,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495467.50,1654495468,0.00
1654495470,4ca765,50.71644965,4.57483858,228.53,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495469.50,1654495470,0.00
1654495472,4ca765,50.71234496,4.57531696,228.59,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495471.50,1654495472,0.00
1654495474,4ca765,50.70824186,4.57579516,228.51,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495473.50,1654495474,0.00
1654495476,4ca765,50.70413885,4.57627334,228.50,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495475.50,1654495476,0.00
1654495478,4ca765,50.70003480,4.57675165,228.56,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495477.50,1654495478,0.00
1654495480,4ca765,50.69593058,4.57722997,228.57,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495479.50,1654495480,0.00
1654495482,4ca765,50.69182513,4.57770844,228.64,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495481.50,1654495482,0.00
1654495484,4ca765,50.68772054,4.57818681,228.59,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495483.50,1654495484,0.00
1654495486,4ca765,50.68361673,4.57866509,228.55,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495485.50,1654495486,0.00
1654495488,4ca765,50.67951235,4.57914343,228.58,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495487.50,1654495488,0.00
1654495490,4ca765,50.67540659,4.57962193,228.65,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495489.50,1654495490,0.00
1654495492,4ca765,50.67130139,4.58010037,228.62,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495491.50,1654495492,0.00
1654495494,4ca765,50.66719763,4.58057864,228.54,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495493.50,1654495494,0.00
1654495496,4ca765,50.66309354,4.58105696,228.56,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495495.50,1654495496,0.00
1654495498,4ca765,50.65899008,4.58153519,228.53,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495497.50,1654495498,0.00
1654495500,4ca765,50.65488497,4.58201362,228.62,176.00,12.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495499.50,1654495500,0.50
1654495502,4ca765,50.65077935,4.58249211,228.65,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495501.50,1654495502,0.00
1654495504,4ca765,50.64667446,4.58297051,228.61,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495503.50,1654495504,0.00
1654495506,4ca765,50.64256998,4.58344887,228.58,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495505.50,1654495506,0.00
1654495508,4ca765,50.63846430,4.58392736,228.65,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495507.50,1654495508,0.00
1654495510,4ca765,50.63435862,4.58440586,228.65,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495509.50,1654495510,0.00
1654495512,4ca765,50.63025402,4.58488423,228.59,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495511.50,1654495512,0.00
1654495514,4ca765,50.62614870,4.58536268,228.63,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495513.50,1654495514,0.00
1654495516,4ca765,50.62204370,4.58584110,228.61,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495515.50,1654495516,0.00
1654495518,4ca765,50.61793845,4.58631954,228.63,176.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495517.50,1654495518,0.00
1654495520,4ca765,50.61383477,4.58679780,234.54,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495519.50,1654495520,0.80
1654495522,4ca765,50.61097802,4.58186737,228.47,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495521.50,1654495522,0.00
1654495524,4ca765,50.60812039,4.57693544,228.54,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495523.50,1654495524,0.00
1654495526,4ca765,50.60526212,4.57200240,228.59,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495525.50,1654495526,0.00
1654495528,4ca765,50.60240309,4.56706804,228.65,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495527.50,1654495528,0.00
1654495530,4ca765,50.59954524,4.56213572,228.56,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495529.50,1654495530,0.00
1654495532,4ca765,50.59668641,4.55720171,228.64,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495531.50,1654495532,0.00
1654495534,4ca765,50.59382740,4.55226739,228.65,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495533.50,1654495534,0.00
1654495536,4ca765,50.59096857,4.54733340,228.64,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495535.50,1654495536,0.00
1654495538,4ca765,50.58811020,4.54240017,228.60,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495537.50,1654495538,0.00
1654495540,4ca765,50.58525097,4.53746548,228.67,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495539.50,1654495540,0.00
1654495542,4ca765,50.58239114,4.53252973,228.72,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495541.50,1654495542,0.00
1654495544,4ca765,50.57953064,4.52759285,228.77,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495543.50,1654495544,0.00
1654495546,4ca765,50.57666996,4.52265565,228.78,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495545.50,1654495546,0.00
1654495548,4ca765,50.57381006,4.51771980,228.72,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495547.50,1654495548,0.00
1654495550,4ca765,50.57095134,4.51278598,228.63,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495549.50,1654495550,0.00
1654495552,4ca765,50.56809378,4.50785415,228.53,226.00,0.00,BOUND_TEST,False,False,False,1000,10000.00,10050.00,1654495551.50,1654495552,0.00
