time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,target_score
1654495236,4ca765,50.99998401,4.12421319,230.08,90.04,-0.02,TEST123,False,False,False,0100,9998.47,10048.47,1654495235.50,1654495236,0.00
1654495238,4ca765,50.99998122,4.13111569,230.07,90.03,-0.00,TEST123,False,False,False,0100,9998.43,10048.43,1654495237.50,1654495238,0.00
1654495240,4ca765,50.99997873,4.13801792,230.07,90.04,-0.02,TEST123,False,False,False,0100,9998.43,10048.43,1654495239.50,1654495240,0.00
1654495242,4ca765,50.99997597,4.14492016,230.09,90.04,-0.01,TEST123,False,False,False,0100,9998.40,10048.40,1654495241.50,1654495242,0.00
1654495244,4ca765,50.99997283,4.15182286,230.09,90.04,-0.01,TEST123,False,False,False,0100,9998.38,10048.38,1654495243.50,1654495244,0.00
1654495246,4ca765,50.99996961,4.15872552,230.10,90.05,0.01,TEST123,False,False,False,0100,9998.36,10048.36,1654495245.50,1654495246,0.00
1654495248,4ca765,50.99996587,4.16562853,230.09,90.06,0.03,TEST123,False,False,False,0100,9998.38,10048.38,1654495247.50,1654495248,0.00
1654495250,4ca765,50.99996180,4.17253130,230.09,90.06,0.03,TEST123,False,False,False,0100,9998.43,10048.43,1654495249.50,1654495250,0.00
1654495252,4ca765,50.99995717,4.17943403,230.09,90.06,0.03,TEST123,False,False,False,0100,9998.50,10048.50,1654495251.50,1654495252,0.00
1654495254,4ca765,50.99995319,4.18633673,230.10,90.05,0.01,TEST123,False,False,False,0100,9998.56,10048.56,1654495253.50,1654495254,0.00
1654495256,4ca765,50.99994939,4.19323967,230.10,90.05,0.01,TEST123,False,False,False,0100,9998.59,10048.59,1654495255.50,1654495256,0.00
1654495258,4ca765,50.99994603,4.20014271,230.11,90.05,0.03,TEST123,False,False,False,0100,9998.61,10048.61,1654495257.50,1654495258,0.00
1654495260,4ca765,50.99994271,4.20704595,230.09,90.05,0.02,TEST123,False,False,False,0100,9998.67,10048.67,1654495259.50,1654495260,0.00
1654495262,4ca765,50.99993934,4.21394862,230.07,90.04,0.02,TEST123,False,False,False,0100,9998.71,10048.71,1654495261.50,1654495262,0.00
1654495264,4ca765,50.99993627,4.22085086,230.07,90.05,0.04,TEST123,False,False,False,0100,9998.75,10048.75,1654495263.50,1654495264,0.00
1654495266,4ca765,50.99993277,4.22775295,230.06,90.05,0.04,TEST123,False,False,False,0100,9998.83,10048.83,1654495265.50,1654495266,0.00
1654495268,4ca765,50.99992905,4.23465471,230.07,90.05,0.04,TEST123,False,False,False,0100,9998.91,10048.91,1654495267.50,1654495268,0.00
1654495270,4ca765,50.99992556,4.24155672,230.05,90.04,0.04,TEST123,False,False,False,0100,9999.00,10049.00,1654495269.50,1654495270,0.00
1654495272,4ca765,50.99992279,4.24845822,230.06,90.04,0.05,TEST123,False,False,False,0100,9999.07,10049.07,1654495271.50,1654495272,0.00
1654495274,4ca765,50.99991965,4.25535988,230.04,90.04,0.03,TEST123,False,False,False,0100,9999.16,10049.16,1654495273.50,1654495274,0.00
1654495276,4ca765,50.99991667,4.26226121,230.04,90.04,0.02,TEST123,False,False,False,0100,9999.23,10049.23,1654495275.50,1654495276,0.00
1654495278,4ca765,50.99991393,4.26916252,230.06,90.03,0.02,TEST123,False,False,False,0100,9999.28,10049.28,1654495277.50,1654495278,0.00
1654495280,4ca765,50.99991170,4.27606428,230.08,90.03,0.03,TEST123,False,False,False,0100,9999.32,10049.32,1654495279.50,1654495280,0.00
1654495282,4ca765,50.99990977,4.28296658,230.06,90.03,0.02,TEST123,False,False,False,0100,9999.38,10049.38,1654495281.50,1654495282,0.00
1654495284,4ca765,50.99990734,4.28986828,230.05,90.03,0.02,TEST123,False,False,False,0100,9999.43,10049.43,1654495283.50,1654495284,0.00
1654495286,4ca765,50.99990531,4.29676978,230.06,90.02,0.04,TEST123,False,False,False,0100,9999.47,10049.47,1654495285.50,1654495286,0.00
1654495288,4ca765,50.99990395,4.30367168,230.05,90.01,0.03,TEST123,False,False,False,0100,9999.55,10049.55,1654495287.50,1654495288,0.00
1654495290,4ca765,50.99990321,4.31057323,230.05,90.01,0.03,TEST123,False,False,False,0100,9999.62,10049.62,1654495289.50,1654495290,0.00
1654495292,4ca765,50.99990273,4.31747474,230.06,90.01,0.04,TEST123,False,False,False,0100,9999.67,10049.67,1654495291.50,1654495292,0.00
1654495294,4ca765,50.99990190,4.32437662,230.07,90.00,0.05,TEST123,False,False,False,0100,9999.75,10049.75,1654495293.50,1654495294,0.00
1654495296,4ca765,50.99990156,4.33127857,230.06,90.01,0.07,TEST123,False,False,False,0100,9999.85,10049.85,1654495295.50,1654495296,0.00
1654495298,4ca765,50.99990107,4.33818035,230.07,90.01,0.07,TEST123,False,False,False,0100,9999.98,10049.98,1654495297.50,1654495298,0.00
1654495300,4ca765,50.99990001,4.34508247,230.06,90.02,0.08,TEST123,False,False,False,0100,10000.13,10050.13,1654495299.50,1654495300,0.00
1654495302,4ca765,50.99989885,4.35198423,230.06,90.01,0.10,TEST123,False,False,False,0100,10000.30,10050.30,1654495301.50,1654495302,0.00
1654495304,4ca765,50.99989828,4.35888611,230.07,90.02,0.09,TEST123,False,False,False,0100,10000.49,10050.49,1654495303.50,1654495304,0.00
1654495306,4ca765,50.99989713,4.36578822,230.08,90.01,0.10,TEST123,False,False,False,0100,10000.68,10050.68,1654495305.50,1654495306,0.00
1654495308,4ca765,50.99989664,4.37269052,230.09,90.01,0.11,TEST123,False,False,False,0100,10000.89,10050.89,1654495307.50,1654495308,0.00
1654495310,4ca765,50.99989589,4.37959316,230.08,90.00,0.11,TEST123,False,False,False,0100,10001.11,10051.11,1654495309.50,1654495310,0.00
1654495312,4ca765,50.99989581,4.38649571,230.10,90.00,0.13,TEST123,False,False,False,0100,10001.34,10051.34,1654495311.50,1654495312,0.00
1654495314,4ca765,50.99989605,4.39339874,230.12,89.99,0.13,TEST123,False,False,False,0100,10001.61,10051.61,1654495313.50,1654495314,0.00
1654495316,4ca765,50.99989682,4.40030232,230.12,89.99,0.14,TEST123,False,False,False,0100,10001.87,10051.87,1654495315.50,1654495316,0.00
1654495318,4ca765,50.99989785,4.40720592,230.11,89.99,0.15,TEST123,False,False,False,0100,10002.14,10052.14,1654495317.50,1654495318,0.00
1654495320,4ca765,50.99989874,4.41410924,230.11,89.99,0.16,TEST123,False,False,False,0100,10002.45,10052.45,1654495319.50,1654495320,0.00
1654495322,4ca765,50.99989963,4.42101253,230.12,89.99,0.17,TEST123,False,False,False,0100,10002.78,10052.78,1654495321.50,1654495322,0.00
1654495324,4ca765,50.99990069,4.42791624,230.14,89.98,0.16,TEST123,False,False,False,0100,10003.11,10053.11,1654495323.50,1654495324,0.00
1654495326,4ca765,50.99990185,4.43482046,230.15,89.98,0.17,TEST123,False,False,False,0100,10003.43,10053.43,1654495325.50,1654495326,0.00
1654495328,4ca765,50.99990330,4.44172498,230.16,89.98,0.16,TEST123,False,False,False,0100,10003.78,10053.78,1654495327.50,1654495328,0.00
1654495330,4ca765,50.99990458,4.44862965,230.16,89.98,0.17,TEST123,False,False,False,0100,10004.09,10054.09,1654495329.50,1654495330,0.00
1654495332,4ca765,50.99990636,4.45553458,230.17,89.98,0.18,TEST123,False,False,False,0100,10004.44,10054.44,1654495331.50,1654495332,0.00
1654495334,4ca765,50.99990761,4.46243966,230.18,89.99,0.18,TEST123,False,False,False,0100,10004.80,10054.80,1654495333.50,1654495334,0.00
1654495336,4ca765,50.99990835,4.46934515,230.18,89.98,0.16,TEST123,False,False,False,0100,10005.16,10055.16,1654495335.50,1654495336,0.00
1654495338,4ca765,50.99990956,4.47625067,230.19,89.97,0.16,TEST123,False,False,False,0100,10005.49,10055.49,1654495337.50,1654495338,0.00
1654495340,4ca765,50.99991142,4.48315643,230.18,89.98,0.17,TEST123,False,False,False,0100,10005.82,10055.82,1654495339.50,1654495340,0.00
1654495342,4ca765,50.99991298,4.49006190,230.19,89.97,0.15,TEST123,False,False,False,0100,10006.16,10056.16,1654495341.50,1654495342,0.00
1654495344,4ca765,50.99991525,4.49696752,230.20,89.97,0.15,TEST123,False,False,False,0100,10006.47,10056.47,1654495343.50,1654495344,0.00
1654495346,4ca765,50.99991706,4.50387337,230.21,89.97,0.13,TEST123,False,False,False,0100,10006.77,10056.77,1654495345.50,1654495346,0.00
1654495348,4ca765,50.99991933,4.51077973,230.23,89.97,0.15,TEST123,False,False,False,0100,10007.03,10057.03,1654495347.50,1654495348,0.00
1654495350,4ca765,50.99992171,4.51768652,230.24,89.96,0.13,TEST123,False,False,False,0100,10007.32,10057.32,1654495349.50,1654495350,0.00
1654495352,4ca765,50.99992458,4.52459362,230.23,89.96,0.12,TEST123,False,False,False,0100,10007.59,10057.59,1654495351.50,1654495352,0.00
1654495354,4ca765,50.99992732,4.53150046,230.22,89.97,0.11,TEST123,False,False,False,0100,10007.83,10057.83,1654495353.50,1654495354,0.00
1654495356,4ca765,50.99992969,4.53840705,230.22,89.97,0.09,TEST123,False,False,False,0100,10008.05,10058.05,1654495355.50,1654495356,0.00
1654495358,4ca765,50.99993181,4.54531356,230.21,89.97,0.09,TEST123,False,False,False,0100,10008.23,10058.23,1654495357.50,1654495358,0.00
1654495360,4ca765,50.99993409,4.55221984,230.20,89.96,0.08,TEST123,False,False,False,0100,10008.41,10058.41,1654495359.50,1654495360,0.00
1654495362,4ca765,50.99993706,4.55912592,230.21,89.96,0.08,TEST123,False,False,False,0100,10008.56,10058.56,1654495361.50,1654495362,0.00
1654495364,4ca765,50.99994001,4.56603217,230.20,89.97,0.10,TEST123,False,False,False,0100,10008.73,10058.73,1654495363.50,1654495364,0.00
1654495366,4ca765,50.99994242,4.57293831,230.20,89.97,0.10,TEST123,False,False,False,0100,10008.93,10058.93,1654495365.50,1654495366,0.00
1654495368,4ca765,50.99994454,4.57984435,230.20,89.96,0.11,TEST123,False,False,False,0100,10009.12,10059.12,1654495367.50,1654495368,0.00
1654495370,4ca765,50.99994721,4.58675038,230.20,89.97,0.12,TEST123,False,False,False,0100,10009.35,10059.35,1654495369.50,1654495370,0.00
1654495372,4ca765,50.99994968,4.59365640,230.21,89.97,0.12,TEST123,False,False,False,0100,10009.59,10059.59,1654495371.50,1654495372,0.00
1654495374,4ca765,50.99995170,4.60056285,230.20,89.98,0.11,TEST123,False,False,False,0100,10009.84,10059.84,1654495373.50,1654495374,0.00
1654495376,4ca765,50.99995345,4.60746876,230.21,89.98,0.11,TEST123,False,False,False,0100,10010.06,10060.06,1654495375.50,1654495376,0.00
1654495378,4ca765,50.99995497,4.61437505,230.23,89.97,0.11,TEST123,False,False,False,0100,10010.29,10060.29,1654495377.50,1654495378,0.00
1654495380,4ca765,50.99995686,4.62128183,230.23,89.97,0.12,TEST123,False,False,False,0100,10010.52,10060.52,1654495379.50,1654495380,0.00
1654495382,4ca765,50.99995912,4.62818870,230.23,89.97,0.11,TEST123,False,False,False,0100,10010.75,10060.75,1654495381.50,1654495382,0.00
1654495384,4ca765,50.99996118,4.63509563,230.24,89.96,0.11,TEST123,False,False,False,0100,10010.98,10060.98,1654495383.50,1654495384,0.00
1654495386,4ca765,50.99996388,4.64200272,230.23,89.96,0.10,TEST123,False,False,False,0100,10011.19,10061.19,1654495385.50,1654495386,0.00
1654495388,4ca765,50.99996701,4.64890963,230.24,89.96,0.10,TEST123,False,False,False,0100,10011.38,10061.38,1654495387.50,1654495388,0.00
1654495390,4ca765,50.99996995,4.65581681,230.26,89.96,0.10,TEST123,False,False,False,0100,10011.58,10061.58,1654495389.50,1654495390,0.00
1654495392,4ca765,50.99997277,4.66272447,230.25,89.96,0.08,TEST123,False,False,False,0100,10011.77,10061.77,1654495391.50,1654495392,0.00
1654495394,4ca765,50.99997599,4.66963191,230.24,89.95,0.08,TEST123,False,False,False,0100,10011.93,10061.93,1654495393.50,1654495394,0.00
1654495396,4ca765,50.99997941,4.67653898,230.24,89.96,0.08,TEST123,False,False,False,0100,10012.10,10062.10,1654495395.50,1654495396,0.00
1654495398,4ca765,50.99998248,4.68344612,230.22,89.95,0.07,TEST123,False,False,False,0100,10012.26,10062.26,1654495397.50,1654495398,0.00
1654495400,4ca765,50.99998619,4.69035270,230.23,89.96,0.08,TEST123,False,False,False,0100,10012.40,10062.40,1654495399.50,1654495400,0.00
1654495402,4ca765,50.99998944,4.69725950,230.22,89.95,0.09,TEST123,False,False,False,0100,10012.57,10062.57,1654495401.50,1654495402,0.00
1654495404,4ca765,50.99999314,4.70416600,230.21,89.94,0.08,TEST123,False,False,False,0100,10012.74,10062.74,1654495403.50,1654495404,0.00
1654495406,4ca765,50.99999754,4.71107230,230.20,89.94,0.08,TEST123,False,False,False,0100,10012.90,10062.90,1654495405.50,1654495406,0.00
1654495408,4ca765,51.00000223,4.71797836,230.20,89.93,0.08,TEST123,False,False,False,0100,10013.07,10063.07,1654495407.50,1654495408,0.00
1654495410,4ca765,51.00000763,4.72488437,230.19,89.93,0.09,TEST123,False,False,False,0100,10013.23,10063.23,1654495409.50,1654495410,0.00
1654495412,4ca765,51.00001277,4.73179010,230.20,89.94,0.08,TEST123,False,False,False,0100,10013.42,10063.42,1654495411.50,1654495412,0.00
1654495414,4ca765,51.00001727,4.73869604,230.18,89.95,0.07,TEST123,False,False,False,0100,10013.58,10063.58,1654495413.50,1654495414,0.00
1654495416,4ca765,51.00002114,4.74560146,230.17,89.94,0.06,TEST123,False,False,False,0100,10013.72,10063.72,1654495415.50,1654495416,0.00
1654495418,4ca765,51.00002570,4.75250669,230.16,89.94,0.08,TEST123,False,False,False,0100,10013.85,10063.85,1654495417.50,1654495418,0.00
1654495420,4ca765,51.00003019,4.75941161,230.15,89.93,0.08,TEST123,False,False,False,0100,10014.00,10064.00,1654495419.50,1654495420,0.00
1654495422,4ca765,51.00003492,4.76631613,230.16,89.93,0.06,TEST123,False,False,False,0100,10014.16,10064.16,1654495421.50,1654495422,0.00
1654495424,4ca765,51.00004007,4.77322103,230.17,89.93,0.06,TEST123,False,False,False,0100,10014.29,10064.29,1654495423.50,1654495424,0.00
1654495426,4ca765,51.00004514,4.78012601,230.15,89.92,0.05,TEST123,False,False,False,0100,10014.41,10064.41,1654495425.50,1654495426,0.00
1654495428,4ca765,51.00005071,4.78703043,230.15,89.92,0.03,TEST123,False,False,False,0100,10014.51,10064.51,1654495427.50,1654495428,0.00
1654495430,4ca765,51.00005673,4.79393495,230.17,89.91,0.04,TEST123,False,False,False,0100,10014.57,10064.57,1654495429.50,1654495430,0.00
1654495432,4ca765,51.00006315,4.80083990,230.16,89.92,0.02,TEST123,False,False,False,0100,10014.65,10064.65,1654495431.50,1654495432,0.00
1654495434,4ca765,51.00006889,4.80774484,230.15,89.93,0.02,TEST123,False,False,False,0100,10014.69,10064.69,1654495433.50,1654495434,0.00
1654495436,4ca765,51.00007407,4.81464921,230.16,89.93,0.02,TEST123,False,False,False,0100,10014.73,10064.73,1654495435.50,1654495436,0.00
1654495438,4ca765,51.00007919,4.82155387,230.15,89.93,0.04,TEST123,False,False,False,0100,10014.77,10064.77,1654495437.50,1654495438,0.00
1654495440,4ca765,51.00008424,4.82845824,230.15,89.93,0.06,TEST123,False,False,False,0100,10014.85,10064.85,1654495439.50,1654495440,0.00
1654495442,4ca765,51.00008902,4.83536284,230.15,89.94,0.05,TEST123,False,False,False,0100,10014.96,10064.96,1654495441.50,1654495442,0.00
1654495444,4ca765,51.00009320,4.84226745,230.14,89.95,0.05,TEST123,False,False,False,0100,10015.06,10065.06,1654495443.50,1654495444,0.00
1654495446,4ca765,51.00009675,4.84917163,230.13,89.95,0.04,TEST123,False,False,False,0100,10015.15,10065.15,1654495445.50,1654495446,0.00
1654495448,4ca765,51.00010060,4.85607565,230.13,89.94,0.04,TEST123,False,False,False,0100,10015.23,10065.23,1654495447.50,1654495448,0.00
1654495450,4ca765,51.00010500,4.86297952,230.11,89.94,0.05,TEST123,False,False,False,0100,10015.31,10065.31,1654495449.50,1654495450,0.00
1654495452,4ca765,51.00010939,4.86988284,230.11,89.93,0.06,TEST123,False,False,False,0100,10015.42,10065.42,1654495451.50,1654495452,0.00
1654495454,4ca765,51.00011444,4.87678599,230.10,89.94,0.06,TEST123,False,False,False,0100,10015.53,10065.53,1654495453.50,1654495454,0.00
1654495456,4ca765,51.00011898,4.88368906,230.09,89.93,0.04,TEST123,False,False,False,0100,10015.65,10065.65,1654495455.50,1654495456,0.00
1654495458,4ca765,51.00012371,4.89059162,230.09,89.94,0.04,TEST123,False,False,False,0100,10015.74,10065.74,1654495457.50,1654495458,0.00
1654495460,4ca765,51.00012800,4.89749444,230.08,89.94,0.05,TEST123,False,False,False,0100,10015.81,10065.81,1654495459.50,1654495460,0.00
1654495462,4ca765,51.00013228,4.90439689,230.07,89.95,0.04,TEST123,False,False,False,0100,10015.91,10065.91,1654495461.50,1654495462,0.00
1654495464,4ca765,51.00013606,4.91129904,230.08,89.94,0.04,TEST123,False,False,False,0100,10016.00,10066.00,1654495463.50,1654495464,0.00
1654495466,4ca765,51.00014028,4.91820146,230.10,89.95,0.04,TEST123,False,False,False,0100,10016.09,10066.09,1654495465.50,1654495466,0.00
1654495468,4ca765,51.00014390,4.92510439,230.10,89.96,0.06,TEST123,False,False,False,0100,10016.17,10066.17,1654495467.50,1654495468,0.00
1654495470,4ca765,51.00014692,4.93200746,230.10,89.97,0.05,TEST123,False,False,False,0100,10016.29,10066.29,1654495469.50,1654495470,0.00
1654495472,4ca765,51.00014941,4.93891041,230.10,89.96,0.06,TEST123,False,False,False,0100,10016.39,10066.39,1654495471.50,1654495472,0.00
1654495474,4ca765,51.00015221,4.94581341,230.09,89.95,0.05,TEST123,False,False,False,0100,10016.51,10066.51,1654495473.50,1654495474,0.00
1654495476,4ca765,51.00015570,4.95271611,230.10,89.94,0.06,TEST123,False,False,False,0100,10016.61,10066.61,1654495475.50,1654495476,0.00
1654495478,4ca765,51.00015969,4.95961907,230.10,89.94,0.05,TEST123,False,False,False,0100,10016.73,10066.73,1654495477.50,1654495478,0.00
1654495480,4ca765,51.00016391,4.96652220,230.09,89.94,0.06,TEST123,False,False,False,0100,10016.84,10066.84,1654495479.50,1654495480,0.00
1654495482,4ca765,51.00016795,4.97342479,230.10,89.95,0.06,TEST123,False,False,False,0100,10016.95,10066.95,1654495481.50,1654495482,0.00
1654495484,4ca765,51.00017135,4.98032768,230.09,89.96,0.07,TEST123,False,False,False,0100,10017.07,10067.07,1654495483.50,1654495484,0.00
1654495486,4ca765,51.00017422,4.98723044,230.07,89.96,0.08,TEST123,False,False,False,0100,10017.21,10067.21,1654495485.50,1654495486,0.00
1654495488,4ca765,51.00017727,4.99413264,230.08,89.95,0.09,TEST123,False,False,False,0100,10017.36,10067.36,1654495487.50,1654495488,0.00
1654495490,4ca765,51.00018095,5.00103497,230.08,89.94,0.10,TEST123,False,False,False,0100,10017.53,10067.53,1654495489.50,1654495490,0.00
1654495492,4ca765,51.00018522,5.00793747,230.08,89.94,0.11,TEST123,False,False,False,0100,10017.72,10067.72,1654495491.50,1654495492,0.00
1654495494,4ca765,51.00018945,5.01483994,230.09,89.94,0.11,TEST123,False,False,False,0100,10017.94,10067.94,1654495493.50,1654495494,0.00
1654495496,4ca765,51.00019353,5.02174272,230.10,89.94,0.12,TEST123,False,False,False,0100,10018.15,10068.15,1654495495.50,1654495496,0.00
1654495498,4ca765,51.00019778,5.02864572,230.10,89.95,0.14,TEST123,False,False,False,0100,10018.39,10068.39,1654495497.50,1654495498,0.00
1654495500,4ca765,51.00020131,5.03554873,230.12,89.95,0.14,TEST123,False,False,False,0100,10018.67,10068.67,1654495499.50,1654495500,0.00
1654495502,4ca765,51.00020505,5.04245230,230.11,89.95,0.14,TEST123,False,False,False,0100,10018.96,10068.96,1654495501.50,1654495502,0.00
1654495504,4ca765,51.00020874,5.04935557,230.12,89.95,0.15,TEST123,False,False,False,0100,10019.24,10069.24,1654495503.50,1654495504,0.00
1654495506,4ca765,51.00021253,5.05625915,230.13,89.95,0.13,TEST123,False,False,False,0100,10019.55,10069.55,1654495505.50,1654495506,0.00
1654495508,4ca765,51.00021613,5.06316304,230.12,89.96,0.12,TEST123,False,False,False,0100,10019.82,10069.82,1654495507.50,1654495508,0.00
1654495510,4ca765,51.00021929,5.07006658,230.11,89.95,0.13,TEST123,False,False,False,0100,10020.05,10070.05,1654495509.50,1654495510,0.00
1654495512,4ca765,51.00022292,5.07697001,230.12,89.95,0.12,TEST123,False,False,False,0100,10020.31,10070.31,1654495511.50,1654495512,0.00
1654495514,4ca765,51.00022681,5.08387348,230.11,89.94,0.11,TEST123,False,False,False,0100,10020.54,10070.54,1654495513.50,1654495514,0.00
1654495516,4ca765,51.00023119,5.09077679,230.11,89.95,0.10,TEST123,False,False,False,0100,10020.76,10070.76,1654495515.50,1654495516,0.00
1654495518,4ca765,51.00023513,5.09767996,230.12,89.95,0.10,TEST123,False,False,False,0100,10020.95,10070.95,1654495517.50,1654495518,0.00
1654495520,4ca765,51.00023850,5.10458353,230.11,89.95,0.11,TEST123,False,False,False,0100,10021.16,10071.16,1654495519.50,1654495520,0.00
1654495522,4ca765,51.00024176,5.11148684,230.11,89.95,0.13,TEST123,False,False,False,0100,10021.39,10071.39,1654495521.50,1654495522,0.00
1654495524,4ca765,51.00024568,5.11839028,230.10,89.94,0.12,TEST123,False,False,False,0100,10021.65,10071.65,1654495523.50,1654495524,0.00
1654495526,4ca765,51.00024985,5.12529326,230.09,89.94,0.12,TEST123,False,False,False,0100,10021.89,10071.89,1654495525.50,1654495526,0.00
1654495528,4ca765,51.00025392,5.13219604,230.08,89.94,0.11,TEST123,False,False,False,0100,10022.14,10072.14,1654495527.50,1654495528,0.00
1654495530,4ca765,51.00025819,5.13909843,230.10,89.93,0.11,TEST123,False,False,False,0100,10022.36,10072.36,1654495529.50,1654495530,0.00
1654495532,4ca765,51.00026312,5.14600138,230.11,89.94,0.13,TEST123,False,False,False,0100,10022.59,10072.59,1654495531.50,1654495532,0.00
1654495534,4ca765,51.00026778,5.15290480,230.12,89.93,0.13,TEST123,False,False,False,0100,10022.86,10072.86,1654495533.50,1654495534,0.00
1654495536,4ca765,51.00027286,5.15980838,230.11,89.92,0.14,TEST123,False,False,False,0100,10023.11,10073.11,1654495535.50,1654495536,0.00
1654495538,4ca765,51.00027862,5.16671180,230.12,89.92,0.12,TEST123,False,False,False,0100,10023.40,10073.40,1654495537.50,1654495538,0.00
1654495540,4ca765,51.00028416,5.17361531,230.11,89.92,0.12,TEST123,False,False,False,0100,10023.65,10073.65,1654495539.50,1654495540,0.00
1654495542,4ca765,51.00028981,5.18051875,230.11,89.92,0.13,TEST123,False,False,False,0100,10023.90,10073.90,1654495541.50,1654495542,0.00
1654495544,4ca765,51.00029553,5.18742203,230.12,89.91,0.15,TEST123,False,False,False,0100,10024.16,10074.16,1654495543.50,1654495544,0.00
1654495546,4ca765,51.00030183,5.19432549,230.10,89.92,0.14,TEST123,False,False,False,0100,10024.45,10074.45,1654495545.50,1654495546,0.00
1654495548,4ca765,51.00030786,5.20122836,230.09,89.91,0.12,TEST123,False,False,False,0100,10024.73,10074.73,1654495547.50,1654495548,0.00
1654495550,4ca765,51.00031419,5.20813107,230.09,89.91,0.14,TEST123,False,False,False,0100,10024.98,10074.98,1654495549.50,1654495550,0.00
1654495552,4ca765,51.00032105,5.21503372,230.08,89.90,0.13,TEST123,False,False,False,0100,10025.26,10075.26,1654495551.50,1654495552,0.00
1654495554,4ca765,51.00032835,5.22193607,230.06,89.89,0.15,TEST123,False,False,False,0100,10025.52,10075.52,1654495553.50,1654495554,0.00
1654495556,4ca765,51.00033628,5.22883791,230.05,89.89,0.14,TEST123,False,False,False,0100,10025.82,10075.82,1654495555.50,1654495556,0.00
1654495558,4ca765,51.00034453,5.23573928,230.06,89.89,0.16,TEST123,False,False,False,0100,10026.10,10076.10,1654495557.50,1654495558,0.00
1654495560,4ca765,51.00035232,5.24264103,230.05,89.89,0.15,TEST123,False,False,False,0100,10026.41,10076.41,1654495559.50,1654495560,0.00
1654495562,4ca765,51.00035998,5.24954244,230.03,89.90,0.16,TEST123,False,False,False,0100,10026.71,10076.71,1654495561.50,1654495562,0.00
1654495564,4ca765,51.00036739,5.25644325,230.02,89.90,0.15,TEST123,False,False,False,0100,10027.03,10077.03,1654495563.50,1654495564,0.00
1654495566,4ca765,51.00037459,5.26334395,230.01,89.90,0.16,TEST123,False,False,False,0100,10027.34,10077.34,1654495565.50,1654495566,0.00
1654495568,4ca765,51.00038151,5.27024413,230.01,89.90,0.15,TEST123,False,False,False,0100,10027.65,10077.65,1654495567.50,1654495568,0.00
1654495570,4ca765,51.00038885,5.27714440,230.01,89.89,0.14,TEST123,False,False,False,0100,10027.95,10077.95,1654495569.50,1654495570,0.00
